actor1,actor2,colonial
Afghanistan_gov,Angola_gov,0
Afghanistan_gov,Antigua and Barbuda_gov,0
Afghanistan_gov,Argentina_gov,0
Afghanistan_gov,Armenia_gov,0
Afghanistan_gov,Australia_gov,0
Afghanistan_gov,Austria_gov,0
Afghanistan_gov,Bangladesh_gov,0
Afghanistan_gov,Belarus_gov,0
Afghanistan_gov,Belgium_gov,0
Afghanistan_gov,Benin_gov,0
Afghanistan_gov,Bolivia_gov,0
Afghanistan_gov,Bosnia and Herzegovina_gov,0
Afghanistan_gov,Brazil_gov,0
Afghanistan_gov,Burkina Faso_gov,0
Afghanistan_gov,Canada_gov,0
Afghanistan_gov,Chile_gov,0
Afghanistan_gov,China_gov,0
Afghanistan_gov,Colombia_gov,0
Afghanistan_gov,Congo_gov,0
Afghanistan_gov,Croatia_gov,0
Afghanistan_gov,Czechia_gov,0
Afghanistan_gov,Democratic Republic of the Congo_gov,0
Afghanistan_gov,Denmark_gov,0
Afghanistan_gov,Ecuador_gov,0
Afghanistan_gov,El Salvador_gov,0
Afghanistan_gov,Ethiopia_gov,0
Afghanistan_gov,Finland_gov,0
Afghanistan_gov,France_gov,0
Afghanistan_gov,Germany_gov,0
Afghanistan_gov,Ghana_gov,0
Afghanistan_gov,Greece_gov,0
Afghanistan_gov,Guatemala_gov,0
Afghanistan_gov,Hungary_gov,0
Afghanistan_gov,India_gov,0
Afghanistan_gov,Indonesia_gov,0
Afghanistan_gov,Iraq_gov,0
Afghanistan_gov,Ireland_gov,0
Afghanistan_gov,Israel_gov,0
Afghanistan_gov,Italy_gov,0
Afghanistan_gov,Jamaica_gov,0
Afghanistan_gov,Japan_gov,0
Afghanistan_gov,Jordan_gov,0
Afghanistan_gov,Kenya_gov,0
Afghanistan_gov,Kuwait_gov,0
Afghanistan_gov,Latvia_gov,0
Afghanistan_gov,Libya_gov,0
Afghanistan_gov,Lithuania_gov,0
Afghanistan_gov,Luxembourg_gov,0
Afghanistan_gov,Mexico_gov,0
Afghanistan_gov,Monaco_gov,0
Afghanistan_gov,Montenegro_gov,0
Afghanistan_gov,Myanmar_gov,0
Afghanistan_gov,Namibia_gov,0
Afghanistan_gov,Nepal_gov,0
Afghanistan_gov,Netherlands_gov,0
Afghanistan_gov,New Zealand_gov,0
Afghanistan_gov,Nigeria_gov,0
Afghanistan_gov,North Korea_gov,0
Afghanistan_gov,Norway_gov,0
Afghanistan_gov,Pakistan_gov,0
Afghanistan_gov,Paraguay_gov,0
Afghanistan_gov,Peru_gov,0
Afghanistan_gov,Poland_gov,0
Afghanistan_gov,Portugal_gov,0
Afghanistan_gov,Qatar_gov,0
Afghanistan_gov,Russia_gov,0
Afghanistan_gov,Rwanda_gov,0
Afghanistan_gov,Samoa_gov,0
Afghanistan_gov,Serbia_gov,0
Afghanistan_gov,Sierra Leone_gov,0
Afghanistan_gov,Slovakia_gov,0
Afghanistan_gov,Solomon Islands_gov,0
Afghanistan_gov,South Africa_gov,0
Afghanistan_gov,South Korea_gov,0
Afghanistan_gov,South Sudan_gov,0
Afghanistan_gov,Spain_gov,0
Afghanistan_gov,Sri Lanka_gov,0
Afghanistan_gov,State of Palestine_gov,0
Afghanistan_gov,Suriname_gov,0
Afghanistan_gov,Sweden_gov,0
Afghanistan_gov,Switzerland_gov,0
Afghanistan_gov,Taiwan_gov,0
Afghanistan_gov,Timor-Leste_gov,0
Afghanistan_gov,Togo_gov,0
Afghanistan_gov,Turkey_gov,0
Afghanistan_gov,Uganda_gov,0
Afghanistan_gov,United Kingdom_gov,0
Afghanistan_gov,United States_gov,0
Afghanistan_gov,Vietnam_gov,0
Afghanistan_gov,Yemen_gov,0
Angola_gov,Afghanistan_gov,0
Angola_gov,Antigua and Barbuda_gov,0
Angola_gov,Argentina_gov,0
Angola_gov,Armenia_gov,0
Angola_gov,Australia_gov,0
Angola_gov,Austria_gov,0
Angola_gov,Bangladesh_gov,0
Angola_gov,Belarus_gov,0
Angola_gov,Belgium_gov,0
Angola_gov,Benin_gov,0
Angola_gov,Bolivia_gov,0
Angola_gov,Bosnia and Herzegovina_gov,0
Angola_gov,Brazil_gov,0
Angola_gov,Burkina Faso_gov,0
Angola_gov,Canada_gov,0
Angola_gov,Chile_gov,0
Angola_gov,China_gov,0
Angola_gov,Colombia_gov,0
Angola_gov,Congo_gov,0
Angola_gov,Croatia_gov,0
Angola_gov,Czechia_gov,0
Angola_gov,Democratic Republic of the Congo_gov,0
Angola_gov,Denmark_gov,0
Angola_gov,Ecuador_gov,0
Angola_gov,El Salvador_gov,0
Angola_gov,Ethiopia_gov,0
Angola_gov,Finland_gov,0
Angola_gov,France_gov,0
Angola_gov,Germany_gov,0
Angola_gov,Ghana_gov,0
Angola_gov,Greece_gov,0
Angola_gov,Guatemala_gov,0
Angola_gov,Hungary_gov,0
Angola_gov,India_gov,0
Angola_gov,Indonesia_gov,0
Angola_gov,Iraq_gov,0
Angola_gov,Ireland_gov,0
Angola_gov,Israel_gov,0
Angola_gov,Italy_gov,0
Angola_gov,Jamaica_gov,0
Angola_gov,Japan_gov,0
Angola_gov,Jordan_gov,0
Angola_gov,Kenya_gov,0
Angola_gov,Kuwait_gov,0
Angola_gov,Latvia_gov,0
Angola_gov,Libya_gov,0
Angola_gov,Lithuania_gov,0
Angola_gov,Luxembourg_gov,0
Angola_gov,Mexico_gov,0
Angola_gov,Monaco_gov,0
Angola_gov,Montenegro_gov,0
Angola_gov,Myanmar_gov,0
Angola_gov,Namibia_gov,0
Angola_gov,Nepal_gov,0
Angola_gov,Netherlands_gov,0
Angola_gov,New Zealand_gov,0
Angola_gov,Nigeria_gov,0
Angola_gov,North Korea_gov,0
Angola_gov,Norway_gov,0
Angola_gov,Pakistan_gov,0
Angola_gov,Paraguay_gov,0
Angola_gov,Peru_gov,0
Angola_gov,Poland_gov,0
Angola_gov,Portugal_gov,0
Angola_gov,Qatar_gov,0
Angola_gov,Russia_gov,0
Angola_gov,Rwanda_gov,0
Angola_gov,Samoa_gov,0
Angola_gov,Serbia_gov,0
Angola_gov,Sierra Leone_gov,0
Angola_gov,Slovakia_gov,0
Angola_gov,Solomon Islands_gov,0
Angola_gov,South Africa_gov,0
Angola_gov,South Korea_gov,0
Angola_gov,South Sudan_gov,0
Angola_gov,Spain_gov,0
Angola_gov,Sri Lanka_gov,0
Angola_gov,State of Palestine_gov,0
Angola_gov,Suriname_gov,0
Angola_gov,Sweden_gov,0
Angola_gov,Switzerland_gov,0
Angola_gov,Taiwan_gov,0
Angola_gov,Timor-Leste_gov,0
Angola_gov,Togo_gov,0
Angola_gov,Turkey_gov,0
Angola_gov,Uganda_gov,0
Angola_gov,United Kingdom_gov,0
Angola_gov,United States_gov,0
Angola_gov,Vietnam_gov,0
Angola_gov,Yemen_gov,0
Antigua and Barbuda_gov,Afghanistan_gov,0
Antigua and Barbuda_gov,Angola_gov,0
Antigua and Barbuda_gov,Argentina_gov,0
Antigua and Barbuda_gov,Armenia_gov,0
Antigua and Barbuda_gov,Australia_gov,0
Antigua and Barbuda_gov,Austria_gov,0
Antigua and Barbuda_gov,Bangladesh_gov,0
Antigua and Barbuda_gov,Belarus_gov,0
Antigua and Barbuda_gov,Belgium_gov,0
Antigua and Barbuda_gov,Benin_gov,0
Antigua and Barbuda_gov,Bolivia_gov,0
Antigua and Barbuda_gov,Bosnia and Herzegovina_gov,0
Antigua and Barbuda_gov,Brazil_gov,0
Antigua and Barbuda_gov,Burkina Faso_gov,0
Antigua and Barbuda_gov,Canada_gov,0
Antigua and Barbuda_gov,Chile_gov,0
Antigua and Barbuda_gov,China_gov,0
Antigua and Barbuda_gov,Colombia_gov,0
Antigua and Barbuda_gov,Congo_gov,0
Antigua and Barbuda_gov,Croatia_gov,0
Antigua and Barbuda_gov,Czechia_gov,0
Antigua and Barbuda_gov,Democratic Republic of the Congo_gov,0
Antigua and Barbuda_gov,Denmark_gov,0
Antigua and Barbuda_gov,Ecuador_gov,0
Antigua and Barbuda_gov,El Salvador_gov,0
Antigua and Barbuda_gov,Ethiopia_gov,0
Antigua and Barbuda_gov,Finland_gov,0
Antigua and Barbuda_gov,France_gov,0
Antigua and Barbuda_gov,Germany_gov,0
Antigua and Barbuda_gov,Ghana_gov,0
Antigua and Barbuda_gov,Greece_gov,0
Antigua and Barbuda_gov,Guatemala_gov,0
Antigua and Barbuda_gov,Hungary_gov,0
Antigua and Barbuda_gov,India_gov,0
Antigua and Barbuda_gov,Indonesia_gov,0
Antigua and Barbuda_gov,Iraq_gov,0
Antigua and Barbuda_gov,Ireland_gov,0
Antigua and Barbuda_gov,Israel_gov,0
Antigua and Barbuda_gov,Italy_gov,0
Antigua and Barbuda_gov,Jamaica_gov,0
Antigua and Barbuda_gov,Japan_gov,0
Antigua and Barbuda_gov,Jordan_gov,0
Antigua and Barbuda_gov,Kenya_gov,0
Antigua and Barbuda_gov,Kuwait_gov,0
Antigua and Barbuda_gov,Latvia_gov,0
Antigua and Barbuda_gov,Libya_gov,0
Antigua and Barbuda_gov,Lithuania_gov,0
Antigua and Barbuda_gov,Luxembourg_gov,0
Antigua and Barbuda_gov,Mexico_gov,0
Antigua and Barbuda_gov,Monaco_gov,0
Antigua and Barbuda_gov,Montenegro_gov,0
Antigua and Barbuda_gov,Myanmar_gov,0
Antigua and Barbuda_gov,Namibia_gov,0
Antigua and Barbuda_gov,Nepal_gov,0
Antigua and Barbuda_gov,Netherlands_gov,0
Antigua and Barbuda_gov,New Zealand_gov,0
Antigua and Barbuda_gov,Nigeria_gov,0
Antigua and Barbuda_gov,North Korea_gov,0
Antigua and Barbuda_gov,Norway_gov,0
Antigua and Barbuda_gov,Pakistan_gov,0
Antigua and Barbuda_gov,Paraguay_gov,0
Antigua and Barbuda_gov,Peru_gov,0
Antigua and Barbuda_gov,Poland_gov,0
Antigua and Barbuda_gov,Portugal_gov,0
Antigua and Barbuda_gov,Qatar_gov,0
Antigua and Barbuda_gov,Russia_gov,0
Antigua and Barbuda_gov,Rwanda_gov,0
Antigua and Barbuda_gov,Samoa_gov,0
Antigua and Barbuda_gov,Serbia_gov,0
Antigua and Barbuda_gov,Sierra Leone_gov,0
Antigua and Barbuda_gov,Slovakia_gov,0
Antigua and Barbuda_gov,Solomon Islands_gov,0
Antigua and Barbuda_gov,South Africa_gov,0
Antigua and Barbuda_gov,South Korea_gov,0
Antigua and Barbuda_gov,South Sudan_gov,0
Antigua and Barbuda_gov,Spain_gov,0
Antigua and Barbuda_gov,Sri Lanka_gov,0
Antigua and Barbuda_gov,State of Palestine_gov,0
Antigua and Barbuda_gov,Suriname_gov,0
Antigua and Barbuda_gov,Sweden_gov,0
Antigua and Barbuda_gov,Switzerland_gov,0
Antigua and Barbuda_gov,Taiwan_gov,0
Antigua and Barbuda_gov,Timor-Leste_gov,0
Antigua and Barbuda_gov,Togo_gov,0
Antigua and Barbuda_gov,Turkey_gov,0
Antigua and Barbuda_gov,Uganda_gov,0
Antigua and Barbuda_gov,United Kingdom_gov,0
Antigua and Barbuda_gov,United States_gov,0
Antigua and Barbuda_gov,Vietnam_gov,0
Antigua and Barbuda_gov,Yemen_gov,0
Argentina_gov,Afghanistan_gov,0
Argentina_gov,Angola_gov,0
Argentina_gov,Antigua and Barbuda_gov,0
Argentina_gov,Armenia_gov,0
Argentina_gov,Australia_gov,0
Argentina_gov,Austria_gov,0
Argentina_gov,Bangladesh_gov,0
Argentina_gov,Belarus_gov,0
Argentina_gov,Belgium_gov,0
Argentina_gov,Benin_gov,0
Argentina_gov,Bolivia_gov,0
Argentina_gov,Bosnia and Herzegovina_gov,0
Argentina_gov,Brazil_gov,0
Argentina_gov,Burkina Faso_gov,0
Argentina_gov,Canada_gov,0
Argentina_gov,Chile_gov,0
Argentina_gov,China_gov,0
Argentina_gov,Colombia_gov,0
Argentina_gov,Congo_gov,0
Argentina_gov,Croatia_gov,0
Argentina_gov,Czechia_gov,0
Argentina_gov,Democratic Republic of the Congo_gov,0
Argentina_gov,Denmark_gov,0
Argentina_gov,Ecuador_gov,0
Argentina_gov,El Salvador_gov,0
Argentina_gov,Ethiopia_gov,0
Argentina_gov,Finland_gov,0
Argentina_gov,France_gov,0
Argentina_gov,Germany_gov,0
Argentina_gov,Ghana_gov,0
Argentina_gov,Greece_gov,0
Argentina_gov,Guatemala_gov,0
Argentina_gov,Hungary_gov,0
Argentina_gov,India_gov,0
Argentina_gov,Indonesia_gov,0
Argentina_gov,Iraq_gov,0
Argentina_gov,Ireland_gov,0
Argentina_gov,Israel_gov,0
Argentina_gov,Italy_gov,0
Argentina_gov,Jamaica_gov,0
Argentina_gov,Japan_gov,0
Argentina_gov,Jordan_gov,0
Argentina_gov,Kenya_gov,0
Argentina_gov,Kuwait_gov,0
Argentina_gov,Latvia_gov,0
Argentina_gov,Libya_gov,0
Argentina_gov,Lithuania_gov,0
Argentina_gov,Luxembourg_gov,0
Argentina_gov,Mexico_gov,0
Argentina_gov,Monaco_gov,0
Argentina_gov,Montenegro_gov,0
Argentina_gov,Myanmar_gov,0
Argentina_gov,Namibia_gov,0
Argentina_gov,Nepal_gov,0
Argentina_gov,Netherlands_gov,0
Argentina_gov,New Zealand_gov,0
Argentina_gov,Nigeria_gov,0
Argentina_gov,North Korea_gov,0
Argentina_gov,Norway_gov,0
Argentina_gov,Pakistan_gov,0
Argentina_gov,Paraguay_gov,0
Argentina_gov,Peru_gov,0
Argentina_gov,Poland_gov,0
Argentina_gov,Portugal_gov,0
Argentina_gov,Qatar_gov,0
Argentina_gov,Russia_gov,0
Argentina_gov,Rwanda_gov,0
Argentina_gov,Samoa_gov,0
Argentina_gov,Serbia_gov,0
Argentina_gov,Sierra Leone_gov,0
Argentina_gov,Slovakia_gov,0
Argentina_gov,Solomon Islands_gov,0
Argentina_gov,South Africa_gov,0
Argentina_gov,South Korea_gov,0
Argentina_gov,South Sudan_gov,0
Argentina_gov,Spain_gov,0
Argentina_gov,Sri Lanka_gov,0
Argentina_gov,State of Palestine_gov,0
Argentina_gov,Suriname_gov,0
Argentina_gov,Sweden_gov,0
Argentina_gov,Switzerland_gov,0
Argentina_gov,Taiwan_gov,0
Argentina_gov,Timor-Leste_gov,0
Argentina_gov,Togo_gov,0
Argentina_gov,Turkey_gov,0
Argentina_gov,Uganda_gov,0
Argentina_gov,United Kingdom_gov,0
Argentina_gov,United States_gov,0
Argentina_gov,Vietnam_gov,0
Argentina_gov,Yemen_gov,0
Armenia_gov,Afghanistan_gov,0
Armenia_gov,Angola_gov,0
Armenia_gov,Antigua and Barbuda_gov,0
Armenia_gov,Argentina_gov,0
Armenia_gov,Australia_gov,0
Armenia_gov,Austria_gov,0
Armenia_gov,Bangladesh_gov,0
Armenia_gov,Belarus_gov,0
Armenia_gov,Belgium_gov,0
Armenia_gov,Benin_gov,0
Armenia_gov,Bolivia_gov,0
Armenia_gov,Bosnia and Herzegovina_gov,0
Armenia_gov,Brazil_gov,0
Armenia_gov,Burkina Faso_gov,0
Armenia_gov,Canada_gov,0
Armenia_gov,Chile_gov,0
Armenia_gov,China_gov,0
Armenia_gov,Colombia_gov,0
Armenia_gov,Congo_gov,0
Armenia_gov,Croatia_gov,0
Armenia_gov,Czechia_gov,0
Armenia_gov,Democratic Republic of the Congo_gov,0
Armenia_gov,Denmark_gov,0
Armenia_gov,Ecuador_gov,0
Armenia_gov,El Salvador_gov,0
Armenia_gov,Ethiopia_gov,0
Armenia_gov,Finland_gov,0
Armenia_gov,France_gov,0
Armenia_gov,Germany_gov,0
Armenia_gov,Ghana_gov,0
Armenia_gov,Greece_gov,0
Armenia_gov,Guatemala_gov,0
Armenia_gov,Hungary_gov,0
Armenia_gov,India_gov,0
Armenia_gov,Indonesia_gov,0
Armenia_gov,Iraq_gov,0
Armenia_gov,Ireland_gov,0
Armenia_gov,Israel_gov,0
Armenia_gov,Italy_gov,0
Armenia_gov,Jamaica_gov,0
Armenia_gov,Japan_gov,0
Armenia_gov,Jordan_gov,0
Armenia_gov,Kenya_gov,0
Armenia_gov,Kuwait_gov,0
Armenia_gov,Latvia_gov,0
Armenia_gov,Libya_gov,0
Armenia_gov,Lithuania_gov,0
Armenia_gov,Luxembourg_gov,0
Armenia_gov,Mexico_gov,0
Armenia_gov,Monaco_gov,0
Armenia_gov,Montenegro_gov,0
Armenia_gov,Myanmar_gov,0
Armenia_gov,Namibia_gov,0
Armenia_gov,Nepal_gov,0
Armenia_gov,Netherlands_gov,0
Armenia_gov,New Zealand_gov,0
Armenia_gov,Nigeria_gov,0
Armenia_gov,North Korea_gov,0
Armenia_gov,Norway_gov,0
Armenia_gov,Pakistan_gov,0
Armenia_gov,Paraguay_gov,0
Armenia_gov,Peru_gov,0
Armenia_gov,Poland_gov,0
Armenia_gov,Portugal_gov,0
Armenia_gov,Qatar_gov,0
Armenia_gov,Russia_gov,0
Armenia_gov,Rwanda_gov,0
Armenia_gov,Samoa_gov,0
Armenia_gov,Serbia_gov,0
Armenia_gov,Sierra Leone_gov,0
Armenia_gov,Slovakia_gov,0
Armenia_gov,Solomon Islands_gov,0
Armenia_gov,South Africa_gov,0
Armenia_gov,South Korea_gov,0
Armenia_gov,South Sudan_gov,0
Armenia_gov,Spain_gov,0
Armenia_gov,Sri Lanka_gov,0
Armenia_gov,State of Palestine_gov,0
Armenia_gov,Suriname_gov,0
Armenia_gov,Sweden_gov,0
Armenia_gov,Switzerland_gov,0
Armenia_gov,Taiwan_gov,0
Armenia_gov,Timor-Leste_gov,0
Armenia_gov,Togo_gov,0
Armenia_gov,Turkey_gov,0
Armenia_gov,Uganda_gov,0
Armenia_gov,United Kingdom_gov,0
Armenia_gov,United States_gov,0
Armenia_gov,Vietnam_gov,0
Armenia_gov,Yemen_gov,0
Australia_gov,Afghanistan_gov,0
Australia_gov,Angola_gov,0
Australia_gov,Antigua and Barbuda_gov,0
Australia_gov,Argentina_gov,0
Australia_gov,Armenia_gov,0
Australia_gov,Austria_gov,0
Australia_gov,Bangladesh_gov,0
Australia_gov,Belarus_gov,0
Australia_gov,Belgium_gov,0
Australia_gov,Benin_gov,0
Australia_gov,Bolivia_gov,0
Australia_gov,Bosnia and Herzegovina_gov,0
Australia_gov,Brazil_gov,0
Australia_gov,Burkina Faso_gov,0
Australia_gov,Canada_gov,0
Australia_gov,Chile_gov,0
Australia_gov,China_gov,0
Australia_gov,Colombia_gov,0
Australia_gov,Congo_gov,0
Australia_gov,Croatia_gov,0
Australia_gov,Czechia_gov,0
Australia_gov,Democratic Republic of the Congo_gov,0
Australia_gov,Denmark_gov,0
Australia_gov,Ecuador_gov,0
Australia_gov,El Salvador_gov,0
Australia_gov,Ethiopia_gov,0
Australia_gov,Finland_gov,0
Australia_gov,France_gov,0
Australia_gov,Germany_gov,0
Australia_gov,Ghana_gov,0
Australia_gov,Greece_gov,0
Australia_gov,Guatemala_gov,0
Australia_gov,Hungary_gov,0
Australia_gov,India_gov,0
Australia_gov,Indonesia_gov,0
Australia_gov,Iraq_gov,0
Australia_gov,Ireland_gov,0
Australia_gov,Israel_gov,0
Australia_gov,Italy_gov,0
Australia_gov,Jamaica_gov,0
Australia_gov,Japan_gov,0
Australia_gov,Jordan_gov,0
Australia_gov,Kenya_gov,0
Australia_gov,Kuwait_gov,0
Australia_gov,Latvia_gov,0
Australia_gov,Libya_gov,0
Australia_gov,Lithuania_gov,0
Australia_gov,Luxembourg_gov,0
Australia_gov,Mexico_gov,0
Australia_gov,Monaco_gov,0
Australia_gov,Montenegro_gov,0
Australia_gov,Myanmar_gov,0
Australia_gov,Namibia_gov,0
Australia_gov,Nepal_gov,0
Australia_gov,Netherlands_gov,0
Australia_gov,New Zealand_gov,0
Australia_gov,Nigeria_gov,0
Australia_gov,North Korea_gov,0
Australia_gov,Norway_gov,0
Australia_gov,Pakistan_gov,0
Australia_gov,Paraguay_gov,0
Australia_gov,Peru_gov,0
Australia_gov,Poland_gov,0
Australia_gov,Portugal_gov,0
Australia_gov,Qatar_gov,0
Australia_gov,Russia_gov,0
Australia_gov,Rwanda_gov,0
Australia_gov,Samoa_gov,0
Australia_gov,Serbia_gov,0
Australia_gov,Sierra Leone_gov,0
Australia_gov,Slovakia_gov,0
Australia_gov,Solomon Islands_gov,0
Australia_gov,South Africa_gov,0
Australia_gov,South Korea_gov,0
Australia_gov,South Sudan_gov,0
Australia_gov,Spain_gov,0
Australia_gov,Sri Lanka_gov,0
Australia_gov,State of Palestine_gov,0
Australia_gov,Suriname_gov,0
Australia_gov,Sweden_gov,0
Australia_gov,Switzerland_gov,0
Australia_gov,Taiwan_gov,0
Australia_gov,Timor-Leste_gov,0
Australia_gov,Togo_gov,0
Australia_gov,Turkey_gov,0
Australia_gov,Uganda_gov,0
Australia_gov,United Kingdom_gov,0
Australia_gov,United States_gov,0
Australia_gov,Vietnam_gov,0
Australia_gov,Yemen_gov,0
Austria_gov,Afghanistan_gov,0
Austria_gov,Angola_gov,0
Austria_gov,Antigua and Barbuda_gov,0
Austria_gov,Argentina_gov,0
Austria_gov,Armenia_gov,0
Austria_gov,Australia_gov,0
Austria_gov,Bangladesh_gov,0
Austria_gov,Belarus_gov,0
Austria_gov,Belgium_gov,0
Austria_gov,Benin_gov,0
Austria_gov,Bolivia_gov,0
Austria_gov,Bosnia and Herzegovina_gov,0
Austria_gov,Brazil_gov,0
Austria_gov,Burkina Faso_gov,0
Austria_gov,Canada_gov,0
Austria_gov,Chile_gov,0
Austria_gov,China_gov,0
Austria_gov,Colombia_gov,0
Austria_gov,Congo_gov,0
Austria_gov,Croatia_gov,0
Austria_gov,Czechia_gov,0
Austria_gov,Democratic Republic of the Congo_gov,0
Austria_gov,Denmark_gov,0
Austria_gov,Ecuador_gov,0
Austria_gov,El Salvador_gov,0
Austria_gov,Ethiopia_gov,0
Austria_gov,Finland_gov,0
Austria_gov,France_gov,0
Austria_gov,Germany_gov,0
Austria_gov,Ghana_gov,0
Austria_gov,Greece_gov,0
Austria_gov,Guatemala_gov,0
Austria_gov,Hungary_gov,0
Austria_gov,India_gov,0
Austria_gov,Indonesia_gov,0
Austria_gov,Iraq_gov,0
Austria_gov,Ireland_gov,0
Austria_gov,Israel_gov,0
Austria_gov,Italy_gov,0
Austria_gov,Jamaica_gov,0
Austria_gov,Japan_gov,0
Austria_gov,Jordan_gov,0
Austria_gov,Kenya_gov,0
Austria_gov,Kuwait_gov,0
Austria_gov,Latvia_gov,0
Austria_gov,Libya_gov,0
Austria_gov,Lithuania_gov,0
Austria_gov,Luxembourg_gov,0
Austria_gov,Mexico_gov,0
Austria_gov,Monaco_gov,0
Austria_gov,Montenegro_gov,0
Austria_gov,Myanmar_gov,0
Austria_gov,Namibia_gov,0
Austria_gov,Nepal_gov,0
Austria_gov,Netherlands_gov,0
Austria_gov,New Zealand_gov,0
Austria_gov,Nigeria_gov,0
Austria_gov,North Korea_gov,0
Austria_gov,Norway_gov,0
Austria_gov,Pakistan_gov,0
Austria_gov,Paraguay_gov,0
Austria_gov,Peru_gov,0
Austria_gov,Poland_gov,0
Austria_gov,Portugal_gov,0
Austria_gov,Qatar_gov,0
Austria_gov,Russia_gov,0
Austria_gov,Rwanda_gov,0
Austria_gov,Samoa_gov,0
Austria_gov,Serbia_gov,0
Austria_gov,Sierra Leone_gov,0
Austria_gov,Slovakia_gov,0
Austria_gov,Solomon Islands_gov,0
Austria_gov,South Africa_gov,0
Austria_gov,South Korea_gov,0
Austria_gov,South Sudan_gov,0
Austria_gov,Spain_gov,0
Austria_gov,Sri Lanka_gov,0
Austria_gov,State of Palestine_gov,0
Austria_gov,Suriname_gov,0
Austria_gov,Sweden_gov,0
Austria_gov,Switzerland_gov,0
Austria_gov,Taiwan_gov,0
Austria_gov,Timor-Leste_gov,0
Austria_gov,Togo_gov,0
Austria_gov,Turkey_gov,0
Austria_gov,Uganda_gov,0
Austria_gov,United Kingdom_gov,0
Austria_gov,United States_gov,0
Austria_gov,Vietnam_gov,0
Austria_gov,Yemen_gov,0
Bangladesh_gov,Afghanistan_gov,0
Bangladesh_gov,Angola_gov,0
Bangladesh_gov,Antigua and Barbuda_gov,0
Bangladesh_gov,Argentina_gov,0
Bangladesh_gov,Armenia_gov,0
Bangladesh_gov,Australia_gov,0
Bangladesh_gov,Austria_gov,0
Bangladesh_gov,Belarus_gov,0
Bangladesh_gov,Belgium_gov,0
Bangladesh_gov,Benin_gov,0
Bangladesh_gov,Bolivia_gov,0
Bangladesh_gov,Bosnia and Herzegovina_gov,0
Bangladesh_gov,Brazil_gov,0
Bangladesh_gov,Burkina Faso_gov,0
Bangladesh_gov,Canada_gov,0
Bangladesh_gov,Chile_gov,0
Bangladesh_gov,China_gov,0
Bangladesh_gov,Colombia_gov,0
Bangladesh_gov,Congo_gov,0
Bangladesh_gov,Croatia_gov,0
Bangladesh_gov,Czechia_gov,0
Bangladesh_gov,Democratic Republic of the Congo_gov,0
Bangladesh_gov,Denmark_gov,0
Bangladesh_gov,Ecuador_gov,0
Bangladesh_gov,El Salvador_gov,0
Bangladesh_gov,Ethiopia_gov,0
Bangladesh_gov,Finland_gov,0
Bangladesh_gov,France_gov,0
Bangladesh_gov,Germany_gov,0
Bangladesh_gov,Ghana_gov,0
Bangladesh_gov,Greece_gov,0
Bangladesh_gov,Guatemala_gov,0
Bangladesh_gov,Hungary_gov,0
Bangladesh_gov,India_gov,0
Bangladesh_gov,Indonesia_gov,0
Bangladesh_gov,Iraq_gov,0
Bangladesh_gov,Ireland_gov,0
Bangladesh_gov,Israel_gov,0
Bangladesh_gov,Italy_gov,0
Bangladesh_gov,Jamaica_gov,0
Bangladesh_gov,Japan_gov,0
Bangladesh_gov,Jordan_gov,0
Bangladesh_gov,Kenya_gov,0
Bangladesh_gov,Kuwait_gov,0
Bangladesh_gov,Latvia_gov,0
Bangladesh_gov,Libya_gov,0
Bangladesh_gov,Lithuania_gov,0
Bangladesh_gov,Luxembourg_gov,0
Bangladesh_gov,Mexico_gov,0
Bangladesh_gov,Monaco_gov,0
Bangladesh_gov,Montenegro_gov,0
Bangladesh_gov,Myanmar_gov,0
Bangladesh_gov,Namibia_gov,0
Bangladesh_gov,Nepal_gov,0
Bangladesh_gov,Netherlands_gov,0
Bangladesh_gov,New Zealand_gov,0
Bangladesh_gov,Nigeria_gov,0
Bangladesh_gov,North Korea_gov,0
Bangladesh_gov,Norway_gov,0
Bangladesh_gov,Pakistan_gov,0
Bangladesh_gov,Paraguay_gov,0
Bangladesh_gov,Peru_gov,0
Bangladesh_gov,Poland_gov,0
Bangladesh_gov,Portugal_gov,0
Bangladesh_gov,Qatar_gov,0
Bangladesh_gov,Russia_gov,0
Bangladesh_gov,Rwanda_gov,0
Bangladesh_gov,Samoa_gov,0
Bangladesh_gov,Serbia_gov,0
Bangladesh_gov,Sierra Leone_gov,0
Bangladesh_gov,Slovakia_gov,0
Bangladesh_gov,Solomon Islands_gov,0
Bangladesh_gov,South Africa_gov,0
Bangladesh_gov,South Korea_gov,0
Bangladesh_gov,South Sudan_gov,0
Bangladesh_gov,Spain_gov,0
Bangladesh_gov,Sri Lanka_gov,0
Bangladesh_gov,State of Palestine_gov,0
Bangladesh_gov,Suriname_gov,0
Bangladesh_gov,Sweden_gov,0
Bangladesh_gov,Switzerland_gov,0
Bangladesh_gov,Taiwan_gov,0
Bangladesh_gov,Timor-Leste_gov,0
Bangladesh_gov,Togo_gov,0
Bangladesh_gov,Turkey_gov,0
Bangladesh_gov,Uganda_gov,0
Bangladesh_gov,United Kingdom_gov,0
Bangladesh_gov,United States_gov,0
Bangladesh_gov,Vietnam_gov,0
Bangladesh_gov,Yemen_gov,0
Belarus_gov,Afghanistan_gov,0
Belarus_gov,Angola_gov,0
Belarus_gov,Antigua and Barbuda_gov,0
Belarus_gov,Argentina_gov,0
